customer_id,first_name,last_name,email,signup_date,gender,age,preferred_language,acquisition_channel,lifetime_value
CUST_0750,Rohan,Joshi,cust_0750@customer-c360.com,2026-02-19,Female,43,English,Direct Traffic,800.26
CUST_0751,Sneha,Das,cust_0751@customer-c360.com,2026-01-04,Male,35,English,Organic Search,11257.27
CUST_0752,Divya,Gupta,cust_0752@customer-c360.com,2026-02-27,Other,62,English,Organic Search,3195.57
CUST_0753,Divya,Sharma,cust_0753@customer-c360.com,2026-03-31,Female,57,English,Organic Search,1804.72
CUST_0754,Pooja,Patel,cust_0754@customer-c360.com,2026-03-19,Female,19,English,Facebook Ads,0.0
CUST_0755,Divya,Singh,cust_0755@customer-c360.com,2026-02-17,Other,24,English,Google Ads,8841.88
CUST_0756,Meera,Das,cust_0756@customer-c360.com,2026-04-01,Other,21,English,Facebook Ads,17985.09
CUST_0757,Pooja,Das,cust_0757@customer-c360.com,2026-02-03,Male,39,English,Google Ads,4255.4
CUST_0758,Rohan,Rao,cust_0758@customer-c360.com,2026-01-27,Male,24,English,Organic Search,0.0
CUST_0759,Vikram,Sharma,cust_0759@customer-c360.com,2026-03-25,Other,55,English,Google Ads,10699.48
CUST_0760,Amit,Verma,cust_0760@customer-c360.com,2026-03-30,Other,38,English,Direct Traffic,9580.06
CUST_0761,Karan,Verma,cust_0761@customer-c360.com,2026-02-26,Other,37,English,Direct Traffic,12591.06
CUST_0762,Vikram,Singh,cust_0762@customer-c360.com,2026-04-06,Other,60,English,Direct Traffic,20209.64
CUST_0763,Shweta,Gupta,cust_0763@customer-c360.com,2026-03-02,Male,47,English,Google Ads,0.0
CUST_0764,Pooja,Joshi,cust_0764@customer-c360.com,2026-01-14,Female,25,English,Google Ads,15001.76
CUST_0765,Sneha,Rao,cust_0765@customer-c360.com,2026-01-12,Other,42,English,Organic Search,0.0
CUST_0766,Divya,Joshi,cust_0766@customer-c360.com,2026-01-06,Female,45,English,Organic Search,16997.96
CUST_0767,Meera,Joshi,cust_0767@customer-c360.com,2026-01-04,Male,61,English,Facebook Ads,0.0
CUST_0768,Shweta,Kumbari,cust_0768@customer-c360.com,2026-02-27,Male,64,English,Facebook Ads,23135.65
CUST_0769,Rohan,Patel,cust_0769@customer-c360.com,2026-04-05,Male,41,English,Organic Search,0.0
CUST_0770,Pooja,Sharma,cust_0770@customer-c360.com,2026-01-23,Male,58,English,Direct Traffic,1654.63
CUST_0771,Vikram,Kumbari,cust_0771@customer-c360.com,2026-04-06,Male,24,English,Direct Traffic,10698.71
CUST_0772,Arjun,Verma,cust_0772@customer-c360.com,2026-03-22,Male,60,English,Facebook Ads,0.0
CUST_0773,Arjun,Nair,cust_0773@customer-c360.com,2026-02-03,Female,40,English,Organic Search,14088.09
CUST_0774,Rohan,Patel,cust_0774@customer-c360.com,2026-02-05,Other,46,English,Direct Traffic,0.0
CUST_0775,Pooja,Kumbari,cust_0775@customer-c360.com,2026-01-22,Other,59,English,Google Ads,11187.73
CUST_0776,Sneha,Gupta,cust_0776@customer-c360.com,2026-04-10,Female,18,English,Facebook Ads,9081.14
CUST_0777,Arjun,Kumbari,cust_0777@customer-c360.com,2026-03-14,Other,63,English,Direct Traffic,0.0
CUST_0778,Sneha,Joshi,cust_0778@customer-c360.com,2026-04-07,Other,40,English,Direct Traffic,5048.61
CUST_0779,Arjun,Gupta,cust_0779@customer-c360.com,2026-01-07,Other,20,English,Facebook Ads,0.0
CUST_0780,Rohan,Joshi,cust_0780@customer-c360.com,2026-01-29,Male,44,English,Facebook Ads,4324.56
CUST_0781,Divya,Singh,cust_0781@customer-c360.com,2026-02-25,Male,53,English,Direct Traffic,9802.98
CUST_0782,Karan,Singh,cust_0782@customer-c360.com,2026-02-27,Other,36,English,Google Ads,9015.1
CUST_0783,Arjun,Joshi,cust_0783@customer-c360.com,2026-03-20,Male,36,English,Organic Search,7970.23
CUST_0784,Amit,Singh,cust_0784@customer-c360.com,2026-01-01,Female,21,English,Direct Traffic,22278.33
CUST_0785,Rohan,Verma,cust_0785@customer-c360.com,2026-01-26,Female,47,English,Google Ads,9159.08
CUST_0786,Arjun,Joshi,cust_0786@customer-c360.com,2026-01-31,Male,57,English,Facebook Ads,12471.77
CUST_0787,Karan,Gupta,cust_0787@customer-c360.com,2026-01-17,Female,24,English,Direct Traffic,0.0
CUST_0788,Rohan,Sharma,cust_0788@customer-c360.com,2026-04-10,Female,63,English,Facebook Ads,4777.64
CUST_0789,Karan,Kumbari,cust_0789@customer-c360.com,2026-01-25,Male,63,English,Organic Search,25388.03
CUST_0790,Rohan,Das,cust_0790@customer-c360.com,2026-02-27,Female,62,English,Facebook Ads,0.0
CUST_0791,Karan,Nair,cust_0791@customer-c360.com,2026-01-25,Other,20,English,Organic Search,9333.47
CUST_0792,Arjun,Verma,cust_0792@customer-c360.com,2026-01-01,Male,19,English,Direct Traffic,5592.73
CUST_0793,Vikram,Verma,cust_0793@customer-c360.com,2026-02-18,Female,25,English,Google Ads,18980.64
CUST_0794,Amit,Verma,cust_0794@customer-c360.com,2026-03-28,Male,34,English,Organic Search,13940.66
CUST_0795,Karan,Das,cust_0795@customer-c360.com,2026-03-15,Male,22,English,Facebook Ads,0.0
CUST_0796,Karan,Das,cust_0796@customer-c360.com,2026-01-07,Male,59,English,Facebook Ads,19131.38
CUST_0797,Amit,Patel,cust_0797@customer-c360.com,2026-02-23,Male,62,English,Direct Traffic,1269.06
CUST_0798,Amit,Joshi,cust_0798@customer-c360.com,2026-01-19,Male,26,English,Organic Search,0.0
CUST_0799,Pooja,Gupta,cust_0799@customer-c360.com,2026-03-30,Female,24,English,Google Ads,7785.67
CUST_0800,Divya,Joshi,cust_0800@customer-c360.com,2026-01-07,Other,25,English,Facebook Ads,6637.86
CUST_0801,Sneha,Kumbari,cust_0801@customer-c360.com,2026-03-20,Other,26,English,Direct Traffic,8173.84
CUST_0802,Pooja,Patel,cust_0802@customer-c360.com,2026-01-27,Male,53,English,Facebook Ads,26977.37
CUST_0803,Divya,Sharma,cust_0803@customer-c360.com,2026-03-23,Other,55,English,Organic Search,21911.99
CUST_0804,Vikram,Joshi,cust_0804@customer-c360.com,2026-03-07,Female,39,English,Facebook Ads,5412.67
CUST_0805,Meera,Das,cust_0805@customer-c360.com,2026-02-19,Other,42,English,Organic Search,12260.14
CUST_0806,Rohan,Nair,cust_0806@customer-c360.com,2026-03-22,Other,56,English,Facebook Ads,0.0
CUST_0807,Sneha,Sharma,cust_0807@customer-c360.com,2026-03-04,Female,52,English,Facebook Ads,7777.33
CUST_0808,Karan,Das,cust_0808@customer-c360.com,2026-01-02,Female,32,English,Organic Search,9457.95
CUST_0809,Rohan,Verma,cust_0809@customer-c360.com,2026-03-27,Female,54,English,Google Ads,7690.69
CUST_0810,Vikram,Das,cust_0810@customer-c360.com,2026-04-02,Other,64,English,Direct Traffic,16840.14
CUST_0811,Shweta,Rao,cust_0811@customer-c360.com,2026-02-24,Male,19,English,Facebook Ads,26820.78
CUST_0812,Vikram,Joshi,cust_0812@customer-c360.com,2026-03-14,Male,64,English,Facebook Ads,0.0
CUST_0813,Amit,Patel,cust_0813@customer-c360.com,2026-01-11,Male,44,English,Google Ads,17246.97
CUST_0814,Meera,Verma,cust_0814@customer-c360.com,2026-03-09,Other,27,English,Google Ads,9439.27
CUST_0815,Shweta,Das,cust_0815@customer-c360.com,2026-01-16,Other,54,English,Facebook Ads,3369.35
CUST_0816,Pooja,Joshi,cust_0816@customer-c360.com,2026-02-27,Male,46,English,Facebook Ads,0.0
CUST_0817,Vikram,Kumbari,cust_0817@customer-c360.com,2026-03-21,Female,59,English,Organic Search,0.0
CUST_0818,Amit,Rao,cust_0818@customer-c360.com,2026-04-03,Male,33,English,Organic Search,12204.21
CUST_0819,Divya,Patel,cust_0819@customer-c360.com,2026-03-08,Male,61,English,Organic Search,0.0
CUST_0820,Amit,Verma,cust_0820@customer-c360.com,2026-02-08,Other,33,English,Facebook Ads,0.0
CUST_0821,Sneha,Nair,cust_0821@customer-c360.com,2026-01-29,Female,57,English,Facebook Ads,0.0
CUST_0822,Amit,Patel,cust_0822@customer-c360.com,2026-01-07,Male,37,English,Google Ads,8912.62
CUST_0823,Pooja,Patel,cust_0823@customer-c360.com,2026-02-14,Other,65,English,Direct Traffic,20225.79
CUST_0824,Vikram,Rao,cust_0824@customer-c360.com,2026-04-08,Male,38,English,Facebook Ads,7433.6
CUST_0825,Arjun,Rao,cust_0825@customer-c360.com,2026-03-26,Male,57,English,Direct Traffic,7282.7
CUST_0826,Arjun,Das,cust_0826@customer-c360.com,2026-03-24,Other,30,English,Direct Traffic,6365.29
CUST_0827,Rohan,Kumbari,cust_0827@customer-c360.com,2026-01-09,Male,27,English,Facebook Ads,9447.17
CUST_0828,Meera,Nair,cust_0828@customer-c360.com,2026-03-07,Female,40,English,Organic Search,7051.43
CUST_0829,Rohan,Rao,cust_0829@customer-c360.com,2026-02-06,Other,27,English,Facebook Ads,5466.16
CUST_0830,Vikram,Das,cust_0830@customer-c360.com,2026-01-24,Female,46,English,Facebook Ads,8007.46
CUST_0831,Arjun,Rao,cust_0831@customer-c360.com,2026-03-03,Other,38,English,Facebook Ads,0.0
CUST_0832,Amit,Joshi,cust_0832@customer-c360.com,2026-02-09,Female,37,English,Google Ads,8320.53
CUST_0833,Arjun,Rao,cust_0833@customer-c360.com,2026-03-30,Female,30,English,Direct Traffic,3803.4
CUST_0834,Shweta,Kumbari,cust_0834@customer-c360.com,2026-01-23,Female,64,English,Direct Traffic,8018.43
CUST_0835,Meera,Kumbari,cust_0835@customer-c360.com,2026-02-27,Other,22,English,Direct Traffic,9503.97
CUST_0836,Amit,Singh,cust_0836@customer-c360.com,2026-01-04,Female,51,English,Facebook Ads,16539.55
CUST_0837,Amit,Rao,cust_0837@customer-c360.com,2026-03-03,Female,49,English,Google Ads,16232.71
CUST_0838,Pooja,Rao,cust_0838@customer-c360.com,2026-03-31,Other,20,English,Direct Traffic,8986.38
CUST_0839,Rohan,Rao,cust_0839@customer-c360.com,2026-04-11,Female,53,English,Direct Traffic,9688.19
CUST_0840,Meera,Singh,cust_0840@customer-c360.com,2026-04-01,Female,45,English,Organic Search,0.0
CUST_0841,Amit,Verma,cust_0841@customer-c360.com,2026-01-14,Female,52,English,Organic Search,0.0
CUST_0842,Sneha,Nair,cust_0842@customer-c360.com,2026-03-06,Other,61,English,Direct Traffic,11275.32
CUST_0843,Sneha,Joshi,cust_0843@customer-c360.com,2026-01-17,Female,54,English,Google Ads,27634.01
CUST_0844,Vikram,Patel,cust_0844@customer-c360.com,2026-04-10,Male,61,English,Facebook Ads,5201.98
CUST_0845,Amit,Verma,cust_0845@customer-c360.com,2026-03-11,Male,37,English,Facebook Ads,15140.34
CUST_0846,Meera,Nair,cust_0846@customer-c360.com,2026-02-08,Female,39,English,Facebook Ads,0.0
CUST_0847,Vikram,Verma,cust_0847@customer-c360.com,2026-03-21,Other,38,English,Facebook Ads,13779.44
CUST_0848,Shweta,Gupta,cust_0848@customer-c360.com,2026-02-13,Male,35,English,Organic Search,13185.82
CUST_0849,Divya,Das,cust_0849@customer-c360.com,2026-02-01,Female,36,English,Organic Search,22655.14
CUST_0850,Rohan,Sharma,cust_0850@customer-c360.com,2026-01-13,Male,18,English,Facebook Ads,9973.32
CUST_0851,Shweta,Kumbari,cust_0851@customer-c360.com,2026-01-11,Other,41,English,Facebook Ads,13383.19
CUST_0852,Karan,Joshi,cust_0852@customer-c360.com,2026-03-16,Male,25,English,Facebook Ads,0.0
CUST_0853,Pooja,Das,cust_0853@customer-c360.com,2026-04-07,Male,25,English,Direct Traffic,12115.59
CUST_0854,Vikram,Das,cust_0854@customer-c360.com,2026-01-21,Female,23,English,Organic Search,6905.38
CUST_0855,Amit,Joshi,cust_0855@customer-c360.com,2026-02-12,Female,30,English,Facebook Ads,0.0
CUST_0856,Arjun,Singh,cust_0856@customer-c360.com,2026-01-05,Other,24,English,Google Ads,8295.35
CUST_0857,Vikram,Rao,cust_0857@customer-c360.com,2026-01-08,Other,53,English,Direct Traffic,9771.44
CUST_0858,Amit,Nair,cust_0858@customer-c360.com,2026-01-25,Other,53,English,Direct Traffic,0.0
CUST_0859,Pooja,Gupta,cust_0859@customer-c360.com,2026-01-24,Other,59,English,Organic Search,31390.03
CUST_0860,Sneha,Rao,cust_0860@customer-c360.com,2026-04-01,Female,59,English,Google Ads,15351.33
CUST_0861,Vikram,Kumbari,cust_0861@customer-c360.com,2026-02-06,Male,63,English,Google Ads,7097.47
CUST_0862,Vikram,Nair,cust_0862@customer-c360.com,2026-03-21,Other,50,English,Direct Traffic,0.0
CUST_0863,Sneha,Rao,cust_0863@customer-c360.com,2026-01-02,Male,61,English,Organic Search,14649.7
CUST_0864,Shweta,Sharma,cust_0864@customer-c360.com,2026-01-10,Other,61,English,Direct Traffic,5255.77
CUST_0865,Shweta,Kumbari,cust_0865@customer-c360.com,2026-03-13,Female,42,English,Google Ads,27626.34
CUST_0866,Amit,Gupta,cust_0866@customer-c360.com,2026-01-20,Male,48,English,Direct Traffic,7137.34
CUST_0867,Karan,Verma,cust_0867@customer-c360.com,2026-04-10,Male,60,English,Facebook Ads,2808.89
CUST_0868,Meera,Das,cust_0868@customer-c360.com,2026-03-12,Female,39,English,Direct Traffic,9827.62
CUST_0869,Shweta,Kumbari,cust_0869@customer-c360.com,2026-01-23,Other,51,English,Facebook Ads,7720.67
CUST_0870,Arjun,Rao,cust_0870@customer-c360.com,2026-02-10,Other,41,English,Direct Traffic,12184.96
CUST_0871,Vikram,Patel,cust_0871@customer-c360.com,2026-03-31,Other,20,English,Organic Search,6419.89
CUST_0872,Pooja,Gupta,cust_0872@customer-c360.com,2026-01-25,Male,51,English,Direct Traffic,8717.91
CUST_0873,Sneha,Rao,cust_0873@customer-c360.com,2026-01-14,Male,55,English,Organic Search,0.0
CUST_0874,Meera,Nair,cust_0874@customer-c360.com,2026-04-02,Other,57,English,Facebook Ads,10268.12
CUST_0875,Sneha,Kumbari,cust_0875@customer-c360.com,2026-02-07,Male,42,English,Facebook Ads,8316.3
CUST_0876,Rohan,Gupta,cust_0876@customer-c360.com,2026-03-09,Female,55,English,Organic Search,10213.72
CUST_0877,Karan,Verma,cust_0877@customer-c360.com,2026-03-12,Other,40,English,Google Ads,11284.32
CUST_0878,Divya,Patel,cust_0878@customer-c360.com,2026-01-23,Female,48,English,Facebook Ads,0.0
CUST_0879,Pooja,Rao,cust_0879@customer-c360.com,2026-04-11,Female,51,English,Organic Search,6954.3
CUST_0880,Amit,Gupta,cust_0880@customer-c360.com,2026-02-21,Female,19,English,Direct Traffic,14473.16
CUST_0881,Vikram,Patel,cust_0881@customer-c360.com,2026-01-26,Male,32,English,Facebook Ads,10854.18
CUST_0882,Divya,Sharma,cust_0882@customer-c360.com,2026-02-19,Other,39,English,Google Ads,15312.13
CUST_0883,Rohan,Sharma,cust_0883@customer-c360.com,2026-04-10,Male,54,English,Facebook Ads,1664.79
CUST_0884,Arjun,Nair,cust_0884@customer-c360.com,2026-03-07,Other,46,English,Direct Traffic,0.0
CUST_0885,Rohan,Kumbari,cust_0885@customer-c360.com,2026-02-13,Other,56,English,Google Ads,14323.37
CUST_0886,Meera,Sharma,cust_0886@customer-c360.com,2026-03-24,Other,30,English,Direct Traffic,0.0
CUST_0887,Karan,Singh,cust_0887@customer-c360.com,2026-03-28,Female,23,English,Facebook Ads,14252.12
CUST_0888,Amit,Das,cust_0888@customer-c360.com,2026-03-10,Male,47,English,Direct Traffic,18762.79
CUST_0889,Sneha,Kumbari,cust_0889@customer-c360.com,2026-02-27,Other,20,English,Google Ads,8484.28
CUST_0890,Vikram,Singh,cust_0890@customer-c360.com,2026-03-25,Female,48,English,Organic Search,9619.32
CUST_0891,Pooja,Patel,cust_0891@customer-c360.com,2026-02-15,Male,54,English,Direct Traffic,16416.59
CUST_0892,Meera,Rao,cust_0892@customer-c360.com,2026-02-11,Female,23,English,Organic Search,2931.23
CUST_0893,Sneha,Verma,cust_0893@customer-c360.com,2026-01-17,Other,27,English,Facebook Ads,9929.49
CUST_0894,Sneha,Sharma,cust_0894@customer-c360.com,2026-01-27,Female,56,English,Google Ads,26076.34
CUST_0895,Arjun,Singh,cust_0895@customer-c360.com,2026-03-13,Female,58,English,Facebook Ads,3635.93
CUST_0896,Sneha,Singh,cust_0896@customer-c360.com,2026-01-04,Female,21,English,Direct Traffic,2406.5
CUST_0897,Vikram,Verma,cust_0897@customer-c360.com,2026-01-06,Male,60,English,Facebook Ads,0.0
CUST_0898,Vikram,Das,cust_0898@customer-c360.com,2026-03-03,Female,34,English,Facebook Ads,11629.83
CUST_0899,Arjun,Gupta,cust_0899@customer-c360.com,2026-01-07,Female,59,English,Facebook Ads,0.0
CUST_0900,Pooja,Kumbari,cust_0900@customer-c360.com,2026-04-07,Female,44,English,Facebook Ads,11293.64
CUST_0901,Sneha,Singh,cust_0901@customer-c360.com,2026-01-04,Other,58,English,Direct Traffic,17806.84
CUST_0902,Arjun,Sharma,cust_0902@customer-c360.com,2026-03-29,Female,55,English,Google Ads,3871.1
CUST_0903,Shweta,Gupta,cust_0903@customer-c360.com,2026-01-23,Female,52,English,Facebook Ads,316.92
CUST_0904,Pooja,Gupta,cust_0904@customer-c360.com,2026-01-19,Male,19,English,Direct Traffic,0.0
CUST_0905,Rohan,Joshi,cust_0905@customer-c360.com,2026-03-11,Female,47,English,Direct Traffic,12189.35
CUST_0906,Rohan,Gupta,cust_0906@customer-c360.com,2026-02-12,Female,36,English,Direct Traffic,9147.21
CUST_0907,Shweta,Rao,cust_0907@customer-c360.com,2026-02-27,Other,39,English,Organic Search,15549.15
CUST_0908,Vikram,Rao,cust_0908@customer-c360.com,2026-02-22,Male,31,English,Direct Traffic,0.0
CUST_0909,Vikram,Rao,cust_0909@customer-c360.com,2026-04-10,Female,31,English,Direct Traffic,13665.45
CUST_0910,Pooja,Singh,cust_0910@customer-c360.com,2026-03-12,Female,38,English,Facebook Ads,10511.18
CUST_0911,Vikram,Das,cust_0911@customer-c360.com,2026-04-04,Male,40,English,Organic Search,0.0
CUST_0912,Pooja,Patel,cust_0912@customer-c360.com,2026-02-12,Other,56,English,Google Ads,18446.64
CUST_0913,Vikram,Patel,cust_0913@customer-c360.com,2026-02-26,Female,53,English,Organic Search,0.0
CUST_0914,Karan,Sharma,cust_0914@customer-c360.com,2026-02-26,Other,30,English,Direct Traffic,8919.81
CUST_0915,Shweta,Patel,cust_0915@customer-c360.com,2026-02-26,Male,60,English,Organic Search,1877.67
CUST_0916,Rohan,Nair,cust_0916@customer-c360.com,2026-02-01,Female,64,English,Organic Search,10451.65
CUST_0917,Meera,Singh,cust_0917@customer-c360.com,2026-03-27,Female,65,English,Google Ads,0.0
CUST_0918,Karan,Kumbari,cust_0918@customer-c360.com,2026-02-25,Other,37,English,Facebook Ads,2425.91
CUST_0919,Karan,Nair,cust_0919@customer-c360.com,2026-02-01,Female,24,English,Direct Traffic,0.0
CUST_0920,Sneha,Patel,cust_0920@customer-c360.com,2026-03-27,Female,65,English,Google Ads,9471.1
CUST_0921,Pooja,Das,cust_0921@customer-c360.com,2026-03-21,Female,64,English,Facebook Ads,8711.84
CUST_0922,Vikram,Sharma,cust_0922@customer-c360.com,2026-01-03,Other,32,English,Google Ads,5882.81
CUST_0923,Karan,Singh,cust_0923@customer-c360.com,2026-03-03,Female,45,English,Google Ads,8767.83
CUST_0924,Vikram,Joshi,cust_0924@customer-c360.com,2026-01-21,Male,53,English,Direct Traffic,0.0
CUST_0925,Rohan,Patel,cust_0925@customer-c360.com,2026-03-09,Male,37,English,Google Ads,0.0
CUST_0926,Shweta,Rao,cust_0926@customer-c360.com,2026-01-21,Other,56,English,Facebook Ads,7255.57
CUST_0927,Meera,Verma,cust_0927@customer-c360.com,2026-03-05,Other,22,English,Facebook Ads,0.0
CUST_0928,Vikram,Nair,cust_0928@customer-c360.com,2026-03-15,Female,43,English,Google Ads,2686.39
CUST_0929,Pooja,Das,cust_0929@customer-c360.com,2026-01-14,Female,32,English,Facebook Ads,4929.9
CUST_0930,Arjun,Sharma,cust_0930@customer-c360.com,2026-03-21,Male,27,English,Google Ads,12761.8
CUST_0931,Shweta,Sharma,cust_0931@customer-c360.com,2026-02-01,Male,56,English,Facebook Ads,17446.81
CUST_0932,Rohan,Patel,cust_0932@customer-c360.com,2026-02-18,Male,44,English,Facebook Ads,23405.91
CUST_0933,Arjun,Rao,cust_0933@customer-c360.com,2026-02-11,Female,19,English,Facebook Ads,19151.94
CUST_0934,Meera,Gupta,cust_0934@customer-c360.com,2026-03-09,Male,33,English,Facebook Ads,0.0
CUST_0935,Meera,Rao,cust_0935@customer-c360.com,2026-01-31,Other,30,English,Direct Traffic,0.0
CUST_0936,Divya,Verma,cust_0936@customer-c360.com,2026-02-01,Female,19,English,Google Ads,14683.96
CUST_0937,Arjun,Rao,cust_0937@customer-c360.com,2026-02-11,Other,20,English,Direct Traffic,0.0
CUST_0938,Sneha,Singh,cust_0938@customer-c360.com,2026-02-06,Other,52,English,Direct Traffic,17447.36
CUST_0939,Shweta,Rao,cust_0939@customer-c360.com,2026-04-05,Male,47,English,Direct Traffic,7054.55
CUST_0940,Vikram,Nair,cust_0940@customer-c360.com,2026-01-10,Male,34,English,Facebook Ads,20837.19
CUST_0941,Karan,Verma,cust_0941@customer-c360.com,2026-03-06,Male,43,English,Google Ads,0.0
CUST_0942,Rohan,Gupta,cust_0942@customer-c360.com,2026-01-16,Female,27,English,Organic Search,20905.59
CUST_0943,Karan,Singh,cust_0943@customer-c360.com,2026-02-22,Male,27,English,Facebook Ads,6265.37
CUST_0944,Pooja,Joshi,cust_0944@customer-c360.com,2026-03-18,Other,26,English,Google Ads,15585.35
CUST_0945,Meera,Verma,cust_0945@customer-c360.com,2026-02-18,Female,59,English,Organic Search,10266.16
CUST_0946,Meera,Gupta,cust_0946@customer-c360.com,2026-01-29,Female,58,English,Organic Search,0.0
CUST_0947,Shweta,Nair,cust_0947@customer-c360.com,2026-03-16,Male,38,English,Facebook Ads,0.0
CUST_0948,Meera,Kumbari,cust_0948@customer-c360.com,2026-01-22,Other,24,English,Google Ads,0.0
CUST_0949,Rohan,Kumbari,cust_0949@customer-c360.com,2026-01-11,Other,60,English,Facebook Ads,6686.54
CUST_0950,Shweta,Rao,cust_0950@customer-c360.com,2026-01-27,Male,57,English,Google Ads,15700.77
CUST_0951,Divya,Das,cust_0951@customer-c360.com,2026-01-05,Male,38,English,Facebook Ads,11154.92
CUST_0952,Arjun,Patel,cust_0952@customer-c360.com,2026-03-26,Other,45,English,Direct Traffic,14048.76
CUST_0953,Karan,Nair,cust_0953@customer-c360.com,2026-02-21,Male,34,English,Facebook Ads,21794.73
CUST_0954,Rohan,Nair,cust_0954@customer-c360.com,2026-02-13,Other,19,English,Direct Traffic,16137.19
CUST_0955,Amit,Rao,cust_0955@customer-c360.com,2026-01-28,Male,52,English,Google Ads,1643.22
CUST_0956,Shweta,Joshi,cust_0956@customer-c360.com,2026-02-07,Female,21,English,Direct Traffic,10759.12
CUST_0957,Pooja,Kumbari,cust_0957@customer-c360.com,2026-01-25,Male,45,English,Direct Traffic,0.0
CUST_0958,Sneha,Rao,cust_0958@customer-c360.com,2026-03-22,Other,62,English,Google Ads,11013.59
CUST_0959,Pooja,Verma,cust_0959@customer-c360.com,2026-02-06,Male,60,English,Google Ads,28782.5
CUST_0960,Rohan,Sharma,cust_0960@customer-c360.com,2026-02-27,Other,46,English,Google Ads,5036.88
CUST_0961,Sneha,Rao,cust_0961@customer-c360.com,2026-04-10,Male,60,English,Facebook Ads,4254.14
CUST_0962,Rohan,Singh,cust_0962@customer-c360.com,2026-01-21,Other,24,English,Google Ads,12126.35
CUST_0963,Shweta,Das,cust_0963@customer-c360.com,2026-01-30,Female,29,English,Google Ads,14605.08
CUST_0964,Karan,Verma,cust_0964@customer-c360.com,2026-03-23,Other,46,English,Google Ads,3538.0
CUST_0965,Vikram,Singh,cust_0965@customer-c360.com,2026-01-24,Other,49,English,Google Ads,18629.03
CUST_0966,Karan,Nair,cust_0966@customer-c360.com,2026-04-09,Female,64,English,Direct Traffic,0.0
CUST_0967,Vikram,Kumbari,cust_0967@customer-c360.com,2026-01-14,Other,45,English,Direct Traffic,0.0
CUST_0968,Pooja,Rao,cust_0968@customer-c360.com,2026-03-09,Other,26,English,Google Ads,0.0
CUST_0969,Amit,Nair,cust_0969@customer-c360.com,2026-02-11,Female,21,English,Organic Search,19913.15
CUST_0970,Rohan,Kumbari,cust_0970@customer-c360.com,2026-04-01,Female,61,English,Organic Search,11324.42
CUST_0971,Divya,Kumbari,cust_0971@customer-c360.com,2026-02-10,Male,62,English,Google Ads,0.0
CUST_0972,Pooja,Verma,cust_0972@customer-c360.com,2026-03-28,Male,42,English,Organic Search,6128.1
CUST_0973,Vikram,Patel,cust_0973@customer-c360.com,2026-03-24,Female,30,English,Facebook Ads,4368.19
CUST_0974,Divya,Sharma,cust_0974@customer-c360.com,2026-04-05,Female,30,English,Organic Search,5706.81
CUST_0975,Pooja,Singh,cust_0975@customer-c360.com,2026-03-19,Male,43,English,Organic Search,6246.57
CUST_0976,Meera,Nair,cust_0976@customer-c360.com,2026-01-22,Female,35,English,Direct Traffic,8323.68
CUST_0977,Sneha,Gupta,cust_0977@customer-c360.com,2026-01-24,Other,20,English,Direct Traffic,23422.71
CUST_0978,Shweta,Nair,cust_0978@customer-c360.com,2026-02-03,Male,41,English,Facebook Ads,13445.68
CUST_0979,Divya,Joshi,cust_0979@customer-c360.com,2026-02-24,Female,62,English,Organic Search,15693.34
CUST_0980,Amit,Kumbari,cust_0980@customer-c360.com,2026-03-08,Other,50,English,Facebook Ads,8487.36
CUST_0981,Pooja,Singh,cust_0981@customer-c360.com,2026-03-23,Other,56,English,Facebook Ads,11950.97
CUST_0982,Karan,Patel,cust_0982@customer-c360.com,2026-03-31,Male,57,English,Direct Traffic,0.0
CUST_0983,Rohan,Joshi,cust_0983@customer-c360.com,2026-02-04,Male,49,English,Direct Traffic,0.0
CUST_0984,Sneha,Joshi,cust_0984@customer-c360.com,2026-03-16,Other,20,English,Direct Traffic,14118.97
CUST_0985,Meera,Das,cust_0985@customer-c360.com,2026-02-09,Other,40,English,Google Ads,0.0
CUST_0986,Sneha,Kumbari,cust_0986@customer-c360.com,2026-03-19,Other,44,English,Direct Traffic,12184.75
CUST_0987,Amit,Sharma,cust_0987@customer-c360.com,2026-02-06,Other,45,English,Google Ads,1246.8
CUST_0988,Pooja,Singh,cust_0988@customer-c360.com,2026-02-04,Female,63,English,Direct Traffic,5359.9
CUST_0989,Shweta,Verma,cust_0989@customer-c360.com,2026-03-29,Other,28,English,Organic Search,15700.16
CUST_0990,Arjun,Joshi,cust_0990@customer-c360.com,2026-03-20,Male,25,English,Facebook Ads,5926.12
CUST_0991,Sneha,Das,cust_0991@customer-c360.com,2026-02-07,Female,22,English,Organic Search,2132.04
CUST_0992,Karan,Sharma,cust_0992@customer-c360.com,2026-02-23,Male,50,English,Google Ads,23980.47
CUST_0993,Pooja,Kumbari,cust_0993@customer-c360.com,2026-03-31,Male,48,English,Google Ads,0.0
CUST_0994,Sneha,Joshi,cust_0994@customer-c360.com,2026-02-08,Other,57,English,Direct Traffic,17756.35
CUST_0995,Sneha,Patel,cust_0995@customer-c360.com,2026-01-25,Male,62,English,Facebook Ads,14176.29
CUST_0996,Vikram,Kumbari,cust_0996@customer-c360.com,2026-01-27,Female,31,English,Google Ads,524.26
CUST_0997,Karan,Verma,cust_0997@customer-c360.com,2026-02-22,Female,33,English,Organic Search,0.0
CUST_0998,Rohan,Verma,cust_0998@customer-c360.com,2026-01-28,Other,32,English,Google Ads,18145.0
